"isco","physical","strength","dexterity","navigation","intellectual","inforproc","uncodified","codified","literacy","business","technical","humanities","numeracy","accounting","analytic","probsolving","evaluation","infogath","conceptualisation","resolution","creativity","planning","social","serving","teaching","selling","managing","caring","autonomy","latitude","control","team","routine","repetitiv","standard","certainty","machines","ICT","ICTbasic","ICTadvanced"
"72",0.1748887,0.10189668,0.42128101,0.1391824,0.68428659,0.7530179,0.042982433,NA,0.69038492,0.81361079,0.2975964,NA,0.75390756,0.75002486,0.66666669,0.56139809,0.82378602,0.86515224,0.49697372,0.50276536,0.65629566,0.42347845,0.33804581,0.35037139,0.38196695,0.34665674,0.31161803,0.34541062,0.55597198,0.52864444,0.65312845,0.5605486,0.48452619,0.57689887,0,0.41642991,0.010183774,0.6169641,0.59350288,0.55848384
"72",0.44421145,0.27788982,0.69982147,0.35492307,0.41940874,0.3458561,0.39032617,0.3458561,0.343326,0.2654562,0.49906564,0.2654562,0.3483862,0.29365283,0.40311956,0.49296141,0.47016904,0.40383142,0.53650665,0.51575381,0.61253846,0.41896915,0.24407879,0.2501561,0.28169581,0.21646079,0.31330484,0.15877639,0.47242317,0.43369293,0.5111534,0.51187235,0.70221883,0.44612515,0.90336943,0.75716197,0.76968473,0.14432226,0.42735618,0.1581407
"72",1,0.19993451,1,0.7499522,0.56111109,0.62222219,0.33856115,0.62222219,0.74444443,0.66666669,0.89999998,0.66666669,0.5,0.58333331,0.41666666,0.5,0.5,0.434432,0.5,0.51983052,0.72126329,0.41380402,0.54166669,0.65193516,0.5,0.75,0.375,0.7045241,0.0625,0.0625,1.8766311e-16,1,0.66532588,0.53649223,0.78793347,1,0.16617417,0.64375001,1,0
"72",0.25,0.050249305,0,0.3714295,0.42872965,0.38354594,0.4553951,NA,0.45332587,0.53360957,0.25431472,NA,0.41666666,0.66666669,0.57117558,0.5,0.65723276,0.7028352,0.57042116,0.47057259,0.57273167,0.4064545,0.35416666,0.78625935,0.2771638,0.36782923,0.31803054,0.20996171,0.5860486,0.68268961,0.48322231,0.75071514,0.73088247,0.3288458,1,0.66000003,0.48046809,0,0.24574596,0.16832952
"72",0.48682159,0.31513685,0.79040486,0.35492307,0.36671862,0.2723918,0.39032617,0.2723918,0.23136292,0.17240644,0.34927589,0.17240644,0.31342065,0.29851332,0.32832795,0.46104544,0.4157331,0.40383142,0.42763481,0.50635779,0.59374642,0.41896915,0.26062211,0.2501561,0.27971449,0.21967575,0.39478779,0.15877639,0.42809802,0.34504265,0.5111534,0.75780761,0.65916908,0.31750718,1,0.66000003,0.90108311,0.063156039,0,0.12505782
"72",1,0.25088447,1,0.34879467,0.64305556,0.41111112,0.39032617,0.41111112,0.57222223,0.58333331,0.55000001,0.58333331,0.25,0.33333334,0.16666667,0.875,0.875,0.91562992,0.875,0.578619,0.71874642,0.60215211,0.64583331,0.72012097,0.625,0.8125,0.5,0.90291756,0.5,0.5,0.82074207,0.25,0.5151962,0.21558855,0.90458667,0,0.25190067,0.41874999,0.5,0
"72",1,0.1666209,1,0.53128499,0.62048018,0.43055558,0.23082539,NA,0.62840921,0.37143737,0.25028163,NA,0.60291225,0.35489151,0.28747034,0.70048678,0.91666669,0.79519224,0.86759031,0.61247492,0.80211592,0.45090073,0.56666666,0.8890574,0.60763681,0.625,0.4358989,0.58769053,0.74139214,0.8125,0.90872777,1,0.52648562,0.22839078,1,0,0.078431211,1,0.875,1
"72",0.4729327,0.27347019,0.79040486,0.35492307,0.46154249,0.40814313,0.39032617,0.40814313,0.37248954,0.34490955,0.4276495,0.34490955,0.44379672,0.49993786,0.38765559,0.51494181,0.52352583,0.40383142,0.64322025,0.50635779,0.59374642,0.41896915,0.21225987,0.2501561,0.2462126,0.21080482,0.19534944,0.15877639,0.45575756,0.40036169,0.5111534,0.48053759,0.37208572,0.28625718,0.5,0.33000001,0.52608311,0.021117602,0.069482505,0.12505782
"72",0.49203557,0.33077881,0.79040486,0.35492307,0.44024643,0.37811309,0.39032617,0.37811309,0.43656781,0.3573764,0.59495062,0.3573764,0.31965834,0.27748105,0.36183566,0.50237978,0.49794301,0.40383142,0.59205461,0.50681657,0.59466398,0.41896915,0.22560525,0.2501561,0.26707312,0.27292013,0.17910051,0.15877639,0.46303713,0.4149209,0.5111534,0.58985913,0.78037059,0.68514901,1,0.65596271,0.88223785,0.18591043,0.22737612,0.12505782
"72",0.44804361,0.31513685,0.67407095,0.35492307,0.45972878,0.38479388,0.39032617,0.38479388,0.4211024,0.31923723,0.62483275,0.31923723,0.34848535,0.3756249,0.32134584,0.53466368,0.52546954,0.40383142,0.6471076,0.54385781,0.66874641,0.41896915,0.2256754,0.2501561,0.20101643,0.31852898,0.19989911,0.15877639,0.4816272,0.45210099,0.5111534,0.28892341,0.56958574,0.5487572,0.5,0.66000003,0.48858315,0.023266785,0,0.12505782
"72",0.41517851,0.33363467,0.55697775,0.35492307,0.42469892,0.4372865,0.39032617,0.4372865,0.38057062,0.3110773,0.51955724,0.3110773,0.49400234,0.34172916,0.64627552,0.41211134,0.50536489,0.40383142,0.60689843,0.31885779,0.21874642,0.41896915,0.28308633,0.2501561,0.46719569,0.19680402,0.34249946,0.15877639,0.46810257,0.42505172,0.5111534,0.63455516,0.73281705,0.59431285,0.82543236,0.77870601,0.74553382,0.19369486,0.8125,0.12505782
"72",0.46076044,0.25682086,0.77053738,0.35492307,0.49255201,0.44000161,0.39032617,0.44000161,0.45515499,0.40779698,0.54987097,0.40779698,0.42484826,0.36989811,0.47979844,0.54510242,0.549173,0.40383142,0.69451451,0.54103184,0.66309446,0.41896915,0.24680452,0.2501561,0.24855228,0.27896267,0.29757518,0.15877639,0.51515454,0.51915568,0.5111534,0.5572511,0.53026116,0.31912833,0.97443861,0.29721648,0.58556414,0.32309768,0.51663601,0.17510715
"72",0.41763791,0.23180354,0.66618717,0.35492307,0.51982158,0.49525586,0.39032617,0.49525586,0.56879431,0.50777453,0.69083381,0.50777453,0.42171741,0.40723506,0.43619972,0.54438734,0.58241689,0.40383142,0.7610023,0.50635779,0.59374642,0.41896915,0.338337,0.2501561,0.44882697,0.44251749,0.39140809,0.15877639,0.52211565,0.5330779,0.5111534,0.80796808,0.37208572,0.28625718,0.5,0.33000001,0.48858315,0.43746552,0.50784975,0.21712811
"72",0.43809074,0.21866332,0.74068582,0.35492307,0.40831256,0.41449684,0.39032617,0.41449684,0.47868684,0.44742417,0.54121214,0.44742417,0.35030681,0.33077723,0.36983642,0.40212828,0.46467775,0.40383142,0.52552408,0.33957881,0.26018849,0.41896915,0.25733408,0.2501561,0.35921431,0.29403546,0.22448811,0.15877639,0.49821746,0.48528153,0.5111534,0.48669472,0.56012362,0.43479151,0.5855794,0.66000003,0.73497796,0.14139886,0.25325999,0.13676846
"72",0.51118082,0.3882145,0.79040486,0.35492307,0.41215643,0.29855275,0.39032617,0.29855275,0.30441537,0.24555469,0.42213672,0.24555469,0.2926901,0.234753,0.35062718,0.52576011,0.5422563,0.40383142,0.68068117,0.50926393,0.59955871,0.41896915,0.2293317,0.2501561,0.27139246,0.23636693,0.22996661,0.15877639,0.49842048,0.48568752,0.5111534,0.69458073,0.57376832,0.62538028,0.88830721,0.20761745,0.62532359,0.097377747,0.17681907,0.12505782
"72",0.47341806,0.333931,0.73140013,0.35492307,0.43249154,0.36650348,0.39032617,0.36650348,0.33781889,0.28366834,0.44611996,0.28366834,0.39518806,0.34932172,0.4410544,0.4984796,0.49728641,0.40383142,0.5907414,0.49967283,0.58037651,0.41896915,0.2322149,0.2501561,0.27051377,0.23877336,0.24285486,0.15877639,0.4731617,0.43516999,0.5111534,0.5498274,0.71814549,0.50513434,0.9071781,0.74212402,0.7704581,0.1870262,0.30079573,0.16112404
"72",0.48137048,0.33643177,0.7527566,0.35492307,0.41403154,0.34874487,0.39032617,0.34874487,0.317655,0.26553753,0.42188993,0.26553753,0.37983477,0.36513254,0.39453697,0.4793182,0.4878554,0.40383142,0.57187939,0.470781,0.52259284,0.41896915,0.2304648,0.2501561,0.25169116,0.26328278,0.22841759,0.15877639,0.47941989,0.4476864,0.5111534,0.51754498,0.63149893,0.52768606,0.77751166,0.58929902,0.76366305,0.11648783,0.28250834,0.21555296
"72",0.50071049,0.35680354,0.79040486,0.35492307,0.42366511,0.4593116,0.39032617,0.4593116,0.46216512,0.47133362,0.44382811,0.47133362,0.45645809,0.46620581,0.44671035,0.38801861,0.4571794,0.40383142,0.51052737,0.31885779,0.21874642,0.41896915,0.29980212,0.2501561,0.30833948,0.40620187,0.37553683,0.15877639,0.4764483,0.44174317,0.5111534,0.6875959,0.72791904,0.52375716,1,0.66000003,0.73858315,0.21187417,0.55326289,0.19681251
"72",0.45864645,0.30996358,0.71105272,0.35492307,0.47024962,0.4284988,0.39032617,0.4284988,0.40121767,0.35439029,0.49487245,0.35439029,0.45577997,0.42076439,0.49079558,0.51200044,0.51037461,0.40383142,0.61691779,0.51362622,0.60828322,0.41896915,0.26518717,0.2501561,0.28518993,0.35225639,0.27955705,0.15877639,0.4550361,0.39891878,0.5111534,0.54400742,0.73535317,0.66245705,0.96906924,0.57453322,0.77548623,0.19503738,0.48627263,0.28130597
"72",0.46580416,0.29471126,0.74777818,0.35492307,0.41804719,0.34171814,0.39032617,0.34171814,0.34444502,0.265935,0.50146502,0.265935,0.33899125,0.31433034,0.36365217,0.49437627,0.49226248,0.40383142,0.58069354,0.49649006,0.57401097,0.41896915,0.23373753,0.2501561,0.26639277,0.23742904,0.25593334,0.15877639,0.50607324,0.50099307,0.5111534,0.49043199,0.70484895,0.48386565,0.89360207,0.73707914,0.77920055,0.12695652,0.36281344,0.22337393
"72",0.47923201,0.31419304,0.76857996,0.35492307,0.44722265,0.38429403,0.39032617,0.38429403,0.40434769,0.35104516,0.51095271,0.35104516,0.36424041,0.32593077,0.40255004,0.51015127,0.51727849,0.40383142,0.63072556,0.50302398,0.58707875,0.41896915,0.24361102,0.2501561,0.26745167,0.27202567,0.26964524,0.15877639,0.50845206,0.50575072,0.5111534,0.52003235,0.66029006,0.4631958,0.86910075,0.64857358,0.72309977,0.19806211,0.3427546,0.15916948
"72",0.48003086,0.31833047,0.76683903,0.35492307,0.42052594,0.35132641,0.39032617,0.35132641,0.3455486,0.28258592,0.47147399,0.28258592,0.35710418,0.31391862,0.40028977,0.48972547,0.5148524,0.40383142,0.62587339,0.46459851,0.51022786,0.41896915,0.25103247,0.2501561,0.3059122,0.25907964,0.28123802,0.15877639,0.51524258,0.51933169,0.5111534,0.68645388,0.71823043,0.51517206,0.94736356,0.6921556,0.71960914,0.20709544,0.45346373,0.25512242
"72",1,0.29471126,1,0.53128499,0.44248015,0.23742115,0.33636448,0.23742115,0.28584251,0.23996764,0.37759227,0.23996764,0.1889998,0.22670235,0.15129727,0.64753914,0.64753914,0.38119349,0.64753914,0.55733055,0.7601456,0.53066939,0.17958622,0.26644102,0.13317847,0.13293761,0.27264258,0.4351626,0.51091069,0.51091069,0.5111534,0.54771924,0.83381069,0.5625,0.82078826,0.14404269,0.21931304,0.087449715,0.625,0
"72",0.48405904,0.30957878,0.78767526,0.35492307,0.44230804,0.38281399,0.39032617,0.38281399,0.40380672,0.34203151,0.5273571,0.34203151,0.36182129,0.29268155,0.43096107,0.50180209,0.52307403,0.40383142,0.64231664,0.4805302,0.54209125,0.41896915,0.2529673,0.2501561,0.30862468,0.2752012,0.2720781,0.15877639,0.52374876,0.53634411,0.5111534,0.48784143,0.70447099,0.39998531,0.93761337,0.77581424,0.49503702,0.29143161,0.48308617,0.42191517
"72",0.48537156,0.32064539,0.78054619,0.35492307,0.43201447,0.33919981,0.39032617,0.33919981,0.33585703,0.28856862,0.4304339,0.28856862,0.34254259,0.31157771,0.37350747,0.52482915,0.51434648,0.40383142,0.62486148,0.53531176,0.65165436,0.41896915,0.24212246,0.2501561,0.28316388,0.27383244,0.24468344,0.15877639,0.53896534,0.56677729,0.5111534,0.51116079,0.52692229,0.4347043,0.58219373,0.56386882,0.60821897,0.20023111,0.47119448,0.14359364
"72",0.49362022,0.33939674,0.78654087,0.35492307,0.41296992,0.29701394,0.39032617,0.29701394,0.28983197,0.25650734,0.35648119,0.25650734,0.30419594,0.2226617,0.38573021,0.5289259,0.51281178,0.40383142,0.6217922,0.54504001,0.67111093,0.41896915,0.24738453,0.2501561,0.31568551,0.28457469,0.22772996,0.15877639,0.529791,0.54842865,0.5111534,0.49336451,0.55496889,0.46754333,0.74812472,0.44923866,0.61870342,0.19277586,0.58422971,0.12505782
"72",1,0.7956267,1,0.58796632,0.43396658,0.48762217,0.44954586,0.48762217,0.62867451,0.55563629,0.77475095,0.55563629,0.34656984,0.28672534,0.40641436,0.38031101,0.38031101,0.19364767,0.38031101,0.47562182,0.76979417,0.49709669,0.34004441,0.1702752,0.22291496,0.26222232,0.53499597,0.28560486,0.74231076,0.74231076,0.29121232,0.9866004,0.60265684,0.51249999,0.57153946,0.46814007,0.4362551,0.3105118,0.5591501,0
"72",1,0.34039566,1,0.23746094,0.7208333,0.40555558,0.23082539,NA,0.67472583,0.59724987,0.46214902,NA,0.23229799,0.5,0,0.585374,0.5,0.434432,0.51456708,0.653611,0.58889449,0.4064545,0.37404826,0.82565987,0.48307535,0.49333376,0.14822407,0.90060949,0.61089444,0.70222175,0.37135863,0.50297314,0.52304929,0.56634581,0.69838291,0,0.52344608,0.35624999,0.875,0.26006165
"72",0.46915758,0.26214483,0.79040486,0.35492307,0.42902267,0.34037009,0.39032617,0.34037009,0.36318803,0.33418757,0.42118895,0.33418757,0.31755215,0.31375849,0.32134584,0.51767528,0.50675905,0.40383142,0.60968673,0.52859151,0.63821381,0.41896915,0.27669069,0.2501561,0.40224421,0.28585693,0.28641987,0.15877639,0.58840704,0.66566074,0.5111534,0.51460391,0.2906276,0.33157972,0.5,0.04030304,0.68924892,0.16824526,0.13404624,0.12505782
"72",1,0.64372468,1,0.7499522,0.42517826,0.13580896,1,0.13580896,0.23616549,0.25,0.20849648,0.25,0.035452414,0.035452414,0.035452414,0.71454757,0.71454757,0.434432,0.71454757,0.65226167,0.88080597,0.53066939,0.20620921,0.26644102,0.2234107,0.069147326,0.32606962,0.53800952,0.58908933,0.58908933,0.57660687,0.30317861,0.61804533,0.88553745,0.63048744,0.59481668,0.52575207,0,0,0.21922131
"72",0.50869489,0.38075674,0.79040486,0.35492307,0.46251208,0.39208376,0.39032617,0.39208376,0.37064886,0.30137309,0.50920039,0.30137309,0.4135187,0.3636393,0.4633981,0.53294039,0.52763832,0.40383142,0.65144521,0.53824246,0.6575157,0.41896915,0.25771245,0.2501561,0.25667825,0.29121816,0.33173338,0.15877639,0.51357865,0.51600385,0.5111534,0.73822266,0.53592521,0.50544941,0.66004109,0.44228509,0.65831178,0.025069324,0.24473548,0.34493256
"72",0.5037595,0.37109202,0.78526342,0.35492307,0.42202416,0.34698403,0.39032617,0.34698403,0.3331784,0.24446948,0.51059628,0.24446948,0.36078966,0.32290992,0.39866942,0.49706429,0.51989567,0.40383142,0.63595992,0.47423294,0.52949673,0.41896915,0.24777634,0.2501561,0.26534423,0.28702569,0.27757931,0.15877639,0.48005915,0.44896492,0.5111534,0.72311646,0.6949622,0.70767051,0.57153946,0.80567658,0.72787166,0.038654532,0.5939517,0.16965173
"72",0.49858567,0.36897933,0.77185458,0.35492307,0.45049062,0.38974744,0.39032617,0.38974744,0.37524578,0.31754136,0.49065462,0.31754136,0.4042491,0.37560445,0.43289375,0.51123381,0.4953132,0.40383142,0.58679497,0.52715445,0.63533974,0.41896915,0.25155121,0.2501561,0.26177537,0.30611992,0.28092831,0.15877639,0.53375208,0.55635083,0.5111534,0.60955101,0.53748322,0.53197527,0.46710846,0.61336583,0.68420488,0.12466311,0.55053514,0.17666376
"72",0.47854823,0.3122845,0.76843715,0.35492307,0.46926361,0.41613957,0.39032617,0.41613957,0.41488814,0.37438256,0.49589932,0.37438256,0.417391,0.44417083,0.3906112,0.52238768,0.53335178,0.40383142,0.66287214,0.51142359,0.60387802,0.41896915,0.26833972,0.2501561,0.27842373,0.38194865,0.27239373,0.15877639,0.51408315,0.51701295,0.5111534,0.530783,0.55538458,0.46622595,0.67860711,0.5213207,0.61771363,0.23161295,0.39323658,0.15402576
"72",0.44180799,0.30292806,0.6675728,0.35492307,0.45104432,0.38614002,0.39032617,0.38614002,0.40743476,0.36061767,0.50106895,0.36061767,0.36484528,0.36141741,0.36827317,0.51594865,0.5329318,0.40383142,0.66203213,0.49896544,0.57896173,0.41896915,0.24786529,0.2501561,0.27989131,0.33922994,0.2112727,0.15877639,0.51018029,0.50920719,0.5111534,0.46687075,0.57222819,0.38790736,0.70038068,0.62839651,0.53315198,0.21533525,0.48810118,0.14869098
"72",0.45632583,0.22617409,0.7878803,0.35492307,0.48259971,0.43076128,0.39032617,0.43076128,0.43600902,0.41808867,0.47184974,0.41808867,0.42551351,0.45284155,0.39818543,0.53443813,0.52172315,0.40383142,0.63961482,0.54715317,0.6753372,0.41896915,0.31488943,0.2501561,0.32242173,0.45309451,0.3899985,0.15877639,0.55299598,0.59483856,0.5111534,0.56818396,0.49801964,0.48862329,0.5039233,0.50151229,0.51706946,0.27360508,0.69471067,0.12505782
"72",0.47797677,0.38513505,0.69387221,0.35492307,0.45050356,0.37650192,0.39032617,0.37650192,0.38039026,0.31353897,0.51409286,0.31353897,0.37261355,0.33461323,0.41061383,0.5245052,0.52788877,0.40383142,0.65194619,0.52112162,0.62327415,0.41896915,0.26061231,0.2501561,0.31517255,0.28831327,0.2906433,0.15877639,0.48553276,0.45991212,0.5111534,0.64417326,0.60470206,0.41285503,0.84225243,0.5589987,0.66721159,0.1913691,0.50781059,0.19295228
"72",0.97999322,0.50017869,0.97999322,0.7499522,0.28624281,0.073237404,1,0.073237404,0.1063866,0.055533521,0.20809276,0.055533521,0.040088199,0.052497845,0.027678555,0.49924821,0.49924821,0.23774971,0.49924821,0.46294773,0.51148266,0.22684401,0.24361901,0.28648621,0.35981137,0.3100298,0.061015852,0.53800952,0.42842278,0.42842278,0.14552878,0.57018447,0.47450399,0.57261097,0.440029,0.47437161,0.079198897,0.0355362,0.30013824,0
"72",0.48551232,0.34360534,0.75800854,0.35492307,0.5243113,0.53252864,0.39032617,0.53252864,0.57587302,0.49388832,0.73984247,0.49388832,0.48918426,0.36926949,0.60909903,0.51609391,0.49565312,0.40383142,0.58747482,0.53653467,0.65410018,0.41896915,0.26298839,0.2501561,0.34225848,0.27536815,0.28838289,0.15877639,0.48685437,0.46255532,0.5111534,0.83753389,0.66820008,0.50393403,1,0.50066614,0.68984509,0.47782466,0.53372967,0.12505782
"72",0.43850511,0.30766356,0.65292871,0.35492307,0.42481026,0.29159182,0.39032617,0.29159182,0.29220361,0.24692594,0.38275898,0.24692594,0.29098007,0.22673696,0.35522318,0.5580287,0.57650566,0.40383142,0.74917984,0.53955173,0.66013426,0.41896915,0.2191553,0.2501561,0.25301966,0.20970273,0.22412162,0.15877639,0.4720102,0.43286702,0.5111534,0.34518766,0.53975368,0.5395152,0.48707718,0.59266871,0.53485787,0.49668744,0.30772933,0.12505782
"72",1,0.69100857,1,0.34879467,0.33333334,0,0.21956392,0,0,0,0,0,0,0,0,0.66666669,0.66666669,0.81064838,0.66666669,0.57194006,0.31473956,0.40490419,0.125,0.26644102,0.375,0,0,0.53800952,0.5625,0.5625,0.48322231,1,0.70527864,0.69421881,0.32589921,0.66000003,0.070601255,0,0.1875,0
"72",1,0.24799366,1,0.60269558,0.35584205,0.47382754,0.22107799,0.47382754,0.6130653,0.79899484,0.24120621,0.79899484,0.33458981,0.54899484,0.12018476,0.2378566,0.2378566,0.2555452,0.2378566,0.48758775,0.40371528,0.53066939,0.1756493,1,0.27575389,0.16363081,0.087563187,0.12516178,0.53863084,0.53863084,0.90872777,0.75,0.43434998,0.72758377,0,1,0.60471249,0.09271396,0.75,0
"72",0.94279701,0.47274873,0.94279701,0.96818811,0.57874179,0.2137142,0.33636448,0.2137142,0.22721779,0.063468806,0.55471575,0.063468806,0.2002106,0.38135356,0.019067656,0.94376934,0.94376934,0.70070547,0.94376934,0.5581907,0.73368108,0.052557055,0.092661813,0.098365583,0.034030091,0.086331077,0.15762427,0.58769053,0.14154896,0.14154896,0.21007493,0.28257164,0.64246613,0.79177046,1,0.59481668,0.13440248,0.056506146,0.22470233,0
"72",1,0.028254647,1,0.3714295,0.40763888,0.38271534,0.39161527,NA,0.77777779,0.77427882,0.45147422,NA,0.60742384,0.88751733,0,0.66666669,0.61897743,0.38696069,0.60545099,0.74327296,0.88649732,0.23117682,0.40965027,0.35037139,0.25,0.77765399,0.22672865,0.20996171,0.62075675,0.68964142,0.53154224,1,0.56994933,0.45422444,0.32829547,0.67911196,0.62118071,0.3367843,0.875,0.06970264
"72",0.3988885,0.2482425,0.74614608,0.31942624,0.54385626,0.4724068,0.22107799,NA,0.49026716,0.38632956,0.54757196,NA,0.35562927,0.3084394,0.46098977,0.53459072,0.51965755,0.434432,0.66513199,0.56389141,0.80985391,0.40490419,0.46131065,0.40902287,0.36161715,0.5,0.25346911,0.4351626,0.51825291,0.57963777,0.53154224,0.73822266,0.37208572,0.37266684,0.5,0.33000001,0.03539066,0.42215222,0.9243027,0.057750825
"72",1,0.19917481,1,0.96818811,0.65493965,0.60255027,0.27276984,NA,0.81111115,0.69108319,0.7703954,NA,0.60580242,0.66666669,0.16666667,0.80745798,0.75,0.61447954,0.75,0.71385521,0.80107212,0.54437774,0.47916666,0.69887435,0.29585421,1,0,0.28560486,0.875,0.4375,0.72491288,0.75,0.44839403,0.22839078,0.54740173,0.47857076,0.12417381,0.57499999,1,0
"72",0.5136295,0.41843849,0.76752698,0.35492307,0.41461039,0.36254704,0.39032617,0.36254704,0.39853993,0.36096591,0.47368795,0.36096591,0.32655412,0.2932829,0.35982537,0.4666737,0.41092831,0.40383142,0.41802523,0.5224191,0.62586904,0.41896915,0.25145486,0.2501561,0.25616044,0.3314088,0.26077262,0.15877639,0.43459284,0.35803226,0.5111534,0.68187773,0.67309201,0.53672957,1,0.48254651,0.61084771,0.11395548,0.60013473,0.12505782
"72",0.62424815,0.32328823,0,0.23746094,0.62196398,0.49423459,0.23082539,NA,0.51550317,0.66666669,0.32840136,NA,0.35502774,0.61201185,0.28428113,0.33333334,0.23992537,0.434432,0.5871371,0.74025029,0.47253251,0.5861243,0.083333336,0.50139284,0.125,0.17976867,0.64094228,0.057162385,0.96977609,1,0.80025315,0.54054368,0.28650928,0.54177046,0,0.47380123,0.5933013,0.28252017,0.875,0
"72",1,0.69100857,1,0.3714295,0.56388891,0.58749825,0.44954586,NA,0.80555552,0.6161319,0.89999998,NA,0.2015795,1,0.19745089,0.58333331,0.58333331,0.38119349,0.5,0.64816034,0.80107212,0.44955647,0.33585835,0.2501561,0,0.69798642,0.22499999,0.15877639,0.75,0.75057322,0.72491288,0.7588219,0.66016954,0.75239193,1,0.73753333,0.48719075,0.55516922,0.8125,0
"72",0.91848207,0.55833334,1,1,0.38751325,0.29583335,0.85310835,NA,0.4339731,0.41666666,0.27392501,NA,0.20318934,0.089937441,0.11025126,0.83333331,0.51215744,0.38696069,0.62684631,0.69332623,0.7598539,0.53066939,0.6376797,0.65193516,0.42382106,0.48844048,0.73950458,0.58769053,0.53100014,0.8125,0.57660687,0.5,0.47421548,0.35622993,0.21126275,0.33000001,0.45198855,0.45846409,0.18072061,0
"72",0.046837959,0.068500087,0.018364748,0.30920231,0.62196398,0.42056546,0.077115975,NA,0.61473835,0.76059377,0.30792883,NA,0.375,0.52718759,0.16666667,0.73549962,0.75,0.87949109,0.62202203,0.70573771,0.88080597,0.53066939,0.5318439,0.53793621,0.15353471,0.66143161,0.27247235,1,0.85884482,0.8125,0.86678278,0,0.55734134,0.60577786,0.89949358,0.66000003,0.0043072472,0.66962135,0.60485619,0.17513829
"72",0.4568356,0.31513685,0.75,0.31942624,0.40633354,0.44253641,0.22107799,NA,0.37248954,0.3110773,0.59495062,NA,0.4946211,0.37993285,0.29059511,0.50555724,0.58333331,0.86515224,0.63072556,0.43812186,0.57896173,0.41896915,0.48791248,0.2501561,0.30699056,0.5595296,0.27552146,0.16108496,0.48418865,0.46819845,0.5111534,0.68391305,0.69940197,0.37515911,1,0.73707914,0.246079,0,0.38386616,0.21712811
"72",1,0.31097189,1,0.96818811,0.49729869,0.37430298,1,NA,0.37187332,0.44168311,0.30000001,NA,0.33272552,0,0,0.57525337,0.86958891,0.70070547,0.58333331,0.64816034,0.71064001,0.53066939,0.095269047,0.15940905,0.19741741,0.5625,0.18015711,0.58769053,0.625,0.61804688,0.32876658,0.75874823,0.40410936,0.25876981,0.80417562,0.66000003,0.21999802,0.050000001,0.625,0.28601235
"72",0.034673851,0.17312405,0,0.16197704,0.52323723,0.49544626,0.86901212,NA,0.69999999,0.67379469,0.60000002,NA,0.4428106,0.66666669,0.17411005,0.91666669,0.74049449,1,0.66666669,0.49296826,0.57410228,0.4064545,0.4863973,0.50139284,0.46317753,0.58972389,0.354994,0.32737848,0.37726054,0.42830688,0.38367602,0.63357335,0.51312566,0.51202393,0.89839637,0.68523526,0.087325096,0.70614356,0.9375,0.41509959
"72",0.55495882,0.44124034,0.71374744,0.42440319,0.36206865,0.3119126,0.33636448,NA,0.37777779,0.59901679,0.26728213,NA,0.13439262,0.27432835,0.021978144,0.4724848,0.48596776,0.23090707,0.5,0.47194004,0.46630478,0.31470415,0.25391018,0.40902287,0.18766239,0.24496919,0,0.53800952,0.125,0.51387489,0.19956188,0.25,0.66553921,0.39353484,0.5,0.67623556,0.079198897,0,0.23179412,0
"72",0.82091612,0.082508139,0.82091612,0.96818811,0.6511904,0.52825725,0.29204062,0.52825725,0.60357726,0.55645388,0.69782406,0.55645388,0.45293719,0.5087862,0.39708817,0.77412349,0.77412349,0.81064838,0.77412349,0.41014421,0.7601456,0.46500441,0.25114176,0.50139284,0.24697915,0.47195965,0.034486435,0.25491226,0.65643054,0.65643054,0.51076013,0.52670252,0.49478662,0.31870729,0.69623971,0.60855222,0.25235695,0.40858957,0.8011871,0.020248448
"72",0.5434258,0.4013378,0.57230896,0.37209049,0.57499999,0.49902415,0.19945702,NA,0.82767463,0.79858041,0.61854339,NA,0.25,0.83333331,0.37206993,0.51148731,0.41666666,0.40383142,0.5422731,0.57194006,0.7371155,0.40490419,0.58136332,0.21756147,0.56449211,0.3314088,0.74357045,0.4351626,0.63473243,0.37726054,0.5111534,1,0.45952246,0.22445692,0.69293451,0.94992828,0.24137914,1,0.56537968,0.48383752
"72",0.43084544,0.35680354,0.58080971,0.35492307,0.50672495,0.44253641,0.39032617,0.44253641,0.36921227,0.31091848,0.48579982,0.31091848,0.51586056,0.3890295,0.64269167,0.57091355,0.57296932,0.40383142,0.74210715,0.56885779,0.71874642,0.41896915,0.28401253,0.2501561,0.37603462,0.27689451,0.35820103,0.15877639,0.52952766,0.54790193,0.5111534,0.63238686,0.81541908,0.78625715,1,0.66000003,0.71358311,0,0.6875,0.25011563
"72",0.41695654,0.31513685,0.58080971,0.35492307,0.50672495,0.44253641,0.39032617,0.44253641,0.36921227,0.31091848,0.48579982,0.31091848,0.51586056,0.3890295,0.64269167,0.57091355,0.57296932,0.40383142,0.74210715,0.56885779,0.71874642,0.41896915,0.28401253,0.2501561,0.37603462,0.27689451,0.35820103,0.15877639,0.45827767,0.40540195,0.5111534,0.73238689,0.65291905,0.29875717,1,0.66000003,0.46358314,0,0.625,0.25011563
