"YEAR","isco","totalemp","sunratio","satratio","nightratio","evenratio","shiftratio","extraratio","supratio","ftratio","onratio","femratio","COUNTRY","iscoprop"
2014,21,356,0.0966,0.1209,0.0354,0.1264,0.0251,0.1461,0.5138,0.8901,0.1312,0.3399,"NO",2.69350079443141
2014,22,737,0.4571,0.4906,0.2198,0.4889,0.5988,0.1143,0.3896,0.6345,0.0395,0.8263,"NO",5.57615192555043
2014,23,982,0.0677,0.077,0.0143,0.2174,0.0493,0.0753,0.351,0.7149,0.1271,0.7118,"NO",7.4298252250889
2014,24,684,0.0469,0.0652,0.0119,0.1049,0.0232,0.1002,0.3554,0.9034,0.13,0.5219,"NO",5.17515321177272
2014,25,328,0.101,0.116,0.063,0.1286,0.0381,0.1565,0.3628,0.9358,0.1442,0.1738,"NO",2.4816524173413
2014,26,395,0.2401,0.2614,0.0776,0.2786,0.1081,0.0976,0.3595,0.769,0.2135,0.5772,"NO",2.98857531966407
2014,31,684,0.2268,0.2535,0.1524,0.2688,0.2176,0.1473,0.541,0.9284,0.0835,0.1345,"NO",5.17515321177272
2014,32,222,0.1692,0.2781,0.14,0.2591,0.2899,0.1183,0.2877,0.7162,0.037,0.7387,"NO",1.67965498978588
2014,33,1043,0.0836,0.1168,0.03,0.1446,0.0791,0.1159,0.3053,0.8511,0.1028,0.489,"NO",7.89135204660664
2014,34,244,0.2488,0.298,0.1141,0.3846,0.2441,0.0802,0.3468,0.6148,0.0568,0.627,"NO",1.84610728607097
2014,35,84,0.1056,0.1304,0.0683,0.1558,0.08,0.1667,0.2368,0.8333,0.1125,0.131,"NO",0.635545131270334
2014,41,255,0.0486,0.0733,0.0227,0.0917,0.0628,0.0821,0.1452,0.6,0.0686,0.8157,"NO",1.92933343421351
2014,42,172,0.2308,0.3514,0.0938,0.3448,0.3827,0.0758,0.2281,0.5465,0.0214,0.6628,"NO",1.30135431641068
2014,43,333,0.1187,0.1556,0.1065,0.2233,0.2284,0.1092,0.2091,0.7748,0.0399,0.4565,"NO",2.51948248467882
2014,44,47,0.0353,0.6,0.0353,0.0976,0.2093,0.2286,0.0213,0.4043,0,0.5532,"NO",0.355602632972687
2014,51,468,0.3451,0.5746,0.1632,0.4386,0.4041,0.0679,0.3075,0.6595,0.0547,0.5278,"NO",3.54089430279186
2014,52,914,0.1487,0.7503,0.0617,0.5059,0.3865,0.0605,0.1809,0.3654,0.0296,0.6499,"NO",6.91533630929863
2014,53,1185,0.4017,0.4185,0.1369,0.431,0.5394,0.052,0.131,0.3786,0.0201,0.8633,"NO",8.96572595899221
2014,54,97,0.5894,0.6828,0.5094,0.6242,0.6941,0.1053,0.3918,0.701,0.0222,0.2268,"NO",0.733903306347885
2014,61,230,0.6875,0.7853,0.1679,0.6114,0.1429,0.0702,0.1892,0.7205,0.352,0.2609,"NO",1.74018309752591
2014,62,73,0.4844,0.5645,0.2519,0.4545,0.4318,0.0645,0.4348,0.8082,0.0896,0.0822,"NO",0.55231898312779
2014,71,524,0.0695,0.1283,0.0278,0.129,0.0858,0.125,0.3682,0.9218,0.0823,0.0172,"NO",3.96459105697208
2014,72,353,0.1394,0.1693,0.1053,0.2204,0.1945,0.1893,0.3033,0.9457,0.042,0.0255,"NO",2.6708027540289
2014,73,48,0.2143,0.284,0.0909,0.325,0.2353,0.2,0.2286,0.6875,0.0714,0.4167,"NO",0.363168646440191
2014,74,264,0.124,0.1674,0.0902,0.1649,0.1124,0.1991,0.3372,0.9508,0.0447,0.0417,"NO",1.99742755542105
2014,75,71,0.1111,0.296,0.1556,0.2903,0.2373,0.1961,0.3167,0.8028,0.0746,0.338,"NO",0.537186956192782
2014,81,333,0.2656,0.2931,0.2771,0.3993,0.4519,0.1216,0.2284,0.8429,0.0154,0.2943,"NO",2.51948248467882
2014,82,19,0.0857,0.0857,0.027,0.1176,0.1579,0.1333,0.1053,0.8947,0,0.3684,"NO",0.143754255882575
2014,83,499,0.3256,0.4094,0.2729,0.4453,0.3652,0.1559,0.1773,0.8855,0.0604,0.0481,"NO",3.77544072028448
2014,91,255,0.1905,0.2627,0.0719,0.1938,0.176,0.0326,0.1033,0.4449,0.0203,0.8235,"NO",1.92933343421351
2014,92,17,0.36,0.4167,0,0.2,0,0,0,0.4375,0,0.2353,"NO",0.128622228947568
2014,93,82,0.1549,0.1884,0.1549,0.2794,0.2714,0.0781,0.1795,0.6173,0.027,0.1585,"NO",0.620413104335326
2014,94,69,0.3889,0.4433,0.1356,0.3333,0.375,0.0435,0.1343,0.3188,0,0.8406,"NO",0.522054929257774
2014,95,1,0,0,0,0,0,0,0,1,0,0,"NO",0.00756601346750397
2014,96,55,0.1818,0.4118,0.2041,0.1954,0.2391,0.2727,0.16,0.5849,0.04,0.2727,"NO",0.416130740712718
2015,11,91,0.2653,0.3108,0.1056,0.3475,0.046,0.1029,0.8427,0.9231,0.1257,0.2198,"NO",0.679713175978488
2015,12,235,0.0811,0.0993,0.0398,0.1712,0.013,0.1122,0.8455,0.9489,0.117,0.3489,"NO",1.75530325664774
2015,13,500,0.1416,0.1851,0.0496,0.2604,0.0779,0.1338,0.9447,0.964,0.1278,0.342,"NO",3.73468778010158
2015,14,280,0.2167,0.5244,0.0582,0.3257,0.2428,0.1033,0.9271,0.9,0.1489,0.4321,"NO",2.09142515685689
2015,21,347,0.0841,0.1049,0.0297,0.0918,0.0157,0.1556,0.4938,0.9049,0.0928,0.317,"NO",2.5918733193905
2015,22,760,0.4741,0.5328,0.2684,0.5224,0.6268,0.1031,0.4199,0.6311,0.0386,0.8053,"NO",5.67672542575441
2015,23,1047,0.0521,0.0706,0.0129,0.1897,0.04,0.0608,0.3567,0.7524,0.1118,0.6944,"NO",7.82043621153272
2015,24,691,0.0715,0.0939,0.0223,0.1195,0.032,0.13,0.3769,0.919,0.0955,0.5355,"NO",5.16133851210039
2015,25,283,0.0899,0.101,0.0462,0.1336,0.0037,0.1368,0.3383,0.9541,0.1161,0.1908,"NO",2.1138332835375
2015,26,362,0.2912,0.3139,0.0876,0.3214,0.1222,0.0925,0.3275,0.8111,0.1981,0.5414,"NO",2.70391395279355
2015,31,658,0.2171,0.2709,0.1443,0.2554,0.2304,0.128,0.5364,0.9088,0.0718,0.1231,"NO",4.91484911861368
2015,32,220,0.1584,0.2896,0.0815,0.2412,0.3035,0.0925,0.2476,0.6773,0.0443,0.7773,"NO",1.6432626232447
2015,33,1032,0.0952,0.1365,0.0377,0.1636,0.0861,0.1116,0.3184,0.845,0.1136,0.4767,"NO",7.70839557812967
2015,34,255,0.2861,0.3367,0.1048,0.3985,0.2108,0.0838,0.3745,0.6118,0.0842,0.6118,"NO",1.90469076785181
2015,35,77,0.1189,0.1571,0.102,0.1714,0.1644,0.1111,0.2778,0.9091,0.0811,0.1429,"NO",0.575141918135644
2015,41,255,0.0511,0.0759,0.0122,0.0809,0.062,0.1005,0.1753,0.6299,0.0744,0.8392,"NO",1.90469076785181
2015,42,162,0.2431,0.3727,0.0842,0.2681,0.2877,0.062,0.2229,0.5494,0.0227,0.6667,"NO",1.21003884075291
2015,43,351,0.1104,0.1556,0.0873,0.2038,0.1941,0.1294,0.2457,0.7607,0.0339,0.4701,"NO",2.62175082163131
2015,44,61,0.0631,0.5876,0.1826,0.1455,0.386,0.1887,0.0164,0.377,0,0.4754,"NO",0.455631909172393
2015,51,458,0.3527,0.5591,0.1591,0.4555,0.4103,0.0689,0.2831,0.6316,0.0733,0.5306,"NO",3.42097400657305
2015,52,909,0.1159,0.7927,0.0637,0.5287,0.3941,0.0753,0.1984,0.3263,0.0212,0.6227,"NO",6.78966238422468
2015,53,1202,0.4171,0.4349,0.1561,0.4364,0.5394,0.0484,0.1338,0.3901,0.019,0.8494,"NO",8.97818942336421
2015,54,98,0.6463,0.7551,0.4437,0.726,0.7717,0.0263,0.3402,0.6633,0.0206,0.1735,"NO",0.73199880489991
2015,61,211,0.7355,0.8006,0.1839,0.6808,0.2281,0.0816,0.1905,0.6746,0.3605,0.2654,"NO",1.57603824320287
2015,62,63,0.6495,0.68,0.271,0.3939,0.5588,0.1212,0.2973,0.7619,0.1833,0.0635,"NO",0.4705706602928
2015,71,500,0.1,0.1775,0.0316,0.1669,0.0773,0.1026,0.3495,0.928,0.1017,0.02,"NO",3.73468778010158
2015,72,367,0.096,0.1381,0.0893,0.1695,0.1337,0.1554,0.273,0.9401,0.042,0.0163,"NO",2.74126083059456
2015,73,29,0.1852,0.25,0.0909,0.3725,0.2857,0.1579,0.2857,0.7931,0.0943,0.4138,"NO",0.216611891245892
2015,74,278,0.1686,0.2073,0.0988,0.1728,0.1603,0.1898,0.3792,0.9568,0.046,0.054,"NO",2.07648640573648
2015,75,59,0.1273,0.3462,0.1193,0.26,0.26,0.2,0.2157,0.8644,0.0609,0.339,"NO",0.440693158051987
2015,81,356,0.2643,0.3008,0.3203,0.4452,0.5104,0.1023,0.2709,0.862,0.0216,0.2331,"NO",2.65909769943233
2015,82,16,0.0625,0.0667,0.0345,0.1034,0.1333,0,0.25,0.875,0,0.25,"NO",0.119510008963251
2015,83,512,0.3131,0.4316,0.2436,0.437,0.3943,0.1547,0.1406,0.8848,0.0493,0.0312,"NO",3.82432028682402
2015,91,332,0.136,0.2238,0.0426,0.2058,0.1549,0.0502,0.0781,0.4367,0.008,0.7199,"NO",2.47983268598745
2015,92,13,0.6842,0.6842,0,0.3,0.3636,0,0.0769,0.5833,0.04,0.5385,"NO",0.0971018822826412
2015,93,101,0.2047,0.2651,0.2209,0.3012,0.2553,0.137,0.22,0.802,0.0104,0.1188,"NO",0.75440693158052
2015,94,84,0.4069,0.531,0.1053,0.3425,0.4026,0.0462,0.119,0.3571,0.0123,0.75,"NO",0.627427547057066
2015,95,1,1,1,0,1,NA,NA,NA,1,0,1,"NO",0.00746937556020317
2015,96,59,0.1683,0.25,0.1538,0.1546,0.0816,0.2619,0.2075,0.5424,0.0588,0.2881,"NO",0.440693158051987
2016,11,126,0.2427,0.2788,0.1244,0.3936,0.0588,0.1667,0.7724,0.864,0.1193,0.246,"NO",0.927971718957137
2016,12,246,0.0796,0.0949,0.0186,0.1429,0.0165,0.1,0.8211,0.9675,0.1472,0.3902,"NO",1.81175430844012
2016,13,501,0.1114,0.1499,0.049,0.2126,0.049,0.1094,0.9132,0.9561,0.1614,0.3194,"NO",3.68979231109147
2016,14,312,0.223,0.5446,0.0698,0.3684,0.2091,0.1005,0.9472,0.891,0.1374,0.4295,"NO",2.29783473265577
2016,21,413,0.0892,0.1129,0.0409,0.1236,0.0313,0.1407,0.4833,0.908,0.1373,0.3293,"NO",3.04168507880395
2016,22,811,0.485,0.5264,0.2377,0.5234,0.6208,0.1227,0.3774,0.6568,0.0497,0.7965,"NO",5.97289733392252
2016,23,1070,0.054,0.0592,0.0116,0.1794,0.0313,0.0567,0.3413,0.7308,0.1207,0.7065,"NO",7.8803947562233
2016,24,707,0.0683,0.0805,0.0188,0.1064,0.0136,0.1133,0.3564,0.8854,0.1256,0.5403,"NO",5.20695242303727
2016,25,318,0.0894,0.113,0.0651,0.1353,0.0425,0.1571,0.343,0.9308,0.1353,0.173,"NO",2.34202386212992
2016,26,417,0.235,0.2579,0.0837,0.2697,0.1129,0.0996,0.3036,0.8101,0.1945,0.5588,"NO",3.07114449845338
2016,31,613,0.2482,0.2682,0.1413,0.2595,0.2295,0.1392,0.516,0.9201,0.097,0.1436,"NO",4.51465606127559
2016,32,248,0.1448,0.2372,0.0901,0.2019,0.2684,0.1031,0.2553,0.6653,0.037,0.7258,"NO",1.82648401826484
2016,33,1068,0.0915,0.1302,0.0331,0.1491,0.0883,0.1234,0.2973,0.8632,0.1013,0.4757,"NO",7.86566504639859
2016,34,306,0.3122,0.366,0.0985,0.4493,0.3034,0.0446,0.3459,0.6046,0.0714,0.598,"NO",2.25364560318162
2016,35,76,0.1969,0.232,0.0827,0.2581,0.129,0.1296,0.2537,0.8553,0.1343,0.1711,"NO",0.559728973339225
2016,41,244,0.0395,0.0794,0.0193,0.0993,0.0614,0.0722,0.1568,0.6066,0.0693,0.8607,"NO",1.79702459861541
2016,42,158,0.2809,0.3462,0.1307,0.364,0.3379,0.1048,0.2645,0.5759,0.0441,0.7025,"NO",1.1636470761526
2016,43,338,0.0851,0.1396,0.0868,0.1723,0.2112,0.1461,0.1898,0.8042,0.0352,0.4142,"NO",2.48932096037708
2016,44,40,0.04,0.2,0.1579,0.1351,0.2432,0.1471,0.075,0.575,0,0.525,"NO",0.294594196494329
2016,51,525,0.3585,0.5954,0.1672,0.4508,0.3739,0.0851,0.2981,0.6494,0.0679,0.4819,"NO",3.86654882898807
2016,52,891,0.1838,0.795,0.0714,0.5476,0.4278,0.078,0.1794,0.3341,0.0262,0.6308,"NO",6.56208572691118
2016,53,1196,0.4064,0.4292,0.1521,0.4351,0.5074,0.0472,0.1044,0.4074,0.0222,0.8453,"NO",8.80836647518044
2016,54,114,0.6264,0.7701,0.413,0.7111,0.787,0.0843,0.4561,0.7018,0.0045,0.307,"NO",0.839593460008838
2016,61,195,0.6697,0.8125,0.1739,0.6429,0.1935,0.0909,0.1618,0.7216,0.3616,0.2564,"NO",1.43614670790985
2016,62,71,0.5372,0.614,0.3097,0.3645,0.4286,0.0968,0.3556,0.7465,0.0698,0.0986,"NO",0.522904698777434
2016,71,525,0.0732,0.1595,0.0339,0.1314,0.0822,0.125,0.3571,0.9219,0.0911,0.0229,"NO",3.86654882898807
2016,72,359,0.08,0.1383,0.0564,0.1688,0.1455,0.1413,0.2933,0.9304,0.0388,0.0195,"NO",2.6439829135366
2016,73,34,0.1077,0.1562,0.0448,0.125,0.069,0.1154,0.2069,0.8235,0.129,0.5,"NO",0.25040506702018
2016,74,246,0.1285,0.1532,0.067,0.15,0.1229,0.1592,0.41,0.9796,0.0293,0.0366,"NO",1.81175430844012
2016,75,55,0.2079,0.3196,0.134,0.3483,0.234,0.2326,0.2449,0.7778,0.0485,0.3091,"NO",0.405067020179702
2016,81,303,0.2795,0.3,0.2846,0.4203,0.476,0.0921,0.2425,0.8449,0.0051,0.3135,"NO",2.23155103844454
2016,82,13,0.0769,0.12,0.1304,0.2727,0.3333,0,0.25,0.8462,0.04,0.3846,"NO",0.095743113860657
2016,83,503,0.3273,0.4087,0.3129,0.4432,0.3961,0.1054,0.1732,0.8884,0.0504,0.0417,"NO",3.70452202091619
2016,91,278,0.176,0.2511,0.0581,0.1588,0.1411,0.0378,0.0656,0.4364,0.0226,0.7518,"NO",2.04742966563559
2016,92,9,0.5385,0.8182,0.0769,0.6,0.5,0.125,0.2222,0.4444,0.1429,0.3333,"NO",0.066283694211224
2016,93,76,0.2061,0.25,0.145,0.3387,0.2923,0.2,0.1324,0.6974,0.036,0.1842,"NO",0.559728973339225
2016,94,57,0.3721,0.5,0.08,0.4318,0.34,0.0217,0.0536,0.3571,0.0185,0.7368,"NO",0.419796730004419
2016,96,49,0.1807,0.3699,0.2471,0.2432,0.1628,0.027,0.1458,0.5918,0.0435,0.2653,"NO",0.360877890705553
2017,11,125,0.2037,0.2718,0.0901,0.2906,0.0427,0.1429,0.8235,0.9274,0.1053,0.256,"NO",0.900316911552867
2017,12,315,0.0702,0.1259,0.0129,0.1516,0.0329,0.084,0.8431,0.9429,0.1332,0.4317,"NO",2.26879861711322
2017,13,478,0.1435,0.1916,0.0472,0.2252,0.0716,0.1154,0.9091,0.9391,0.1165,0.318,"NO",3.44281186977816
2017,14,300,0.1962,0.5321,0.053,0.3448,0.2078,0.0866,0.9318,0.87,0.1307,0.4667,"NO",2.16076058772688
2017,21,425,0.1201,0.1368,0.0675,0.1592,0.0554,0.1269,0.5086,0.92,0.1372,0.3153,"NO",3.06107749927975
2017,22,877,0.5094,0.5527,0.2488,0.537,0.6335,0.0823,0.4291,0.6602,0.0438,0.7936,"NO",6.31662345145491
2017,23,994,0.0553,0.0646,0.0078,0.1957,0.0506,0.0654,0.3611,0.7578,0.1354,0.7163,"NO",7.15932008066839
2017,24,707,0.0662,0.0937,0.0181,0.1127,0.0267,0.0976,0.3578,0.9109,0.1302,0.5559,"NO",5.09219245174301
2017,25,326,0.0769,0.0985,0.0446,0.1119,0.0316,0.0778,0.3312,0.9233,0.1318,0.2086,"NO",2.34802650532988
2017,26,414,0.2248,0.2542,0.0711,0.2931,0.1,0.1679,0.3133,0.7995,0.2033,0.529,"NO",2.98184961106309
2017,31,680,0.2264,0.2551,0.1485,0.2443,0.219,0.1288,0.5277,0.9353,0.0916,0.1471,"NO",4.89772399884759
2017,32,272,0.1805,0.2679,0.1093,0.2606,0.2869,0.0948,0.2713,0.7132,0.0342,0.7647,"NO",1.95908959953904
2017,33,1012,0.093,0.1344,0.0396,0.1521,0.0859,0.1182,0.2801,0.8785,0.1017,0.4951,"NO",7.28896571593201
2017,34,332,0.2908,0.3385,0.1223,0.4496,0.2882,0.0871,0.352,0.6314,0.09,0.5663,"NO",2.39124171708441
2017,35,86,0.1195,0.141,0.0667,0.1391,0.0875,0.0882,0.2048,0.8721,0.1288,0.1628,"NO",0.619418035148372
2017,41,240,0.039,0.0637,0.0063,0.0722,0.0558,0.0733,0.1933,0.675,0.0839,0.8042,"NO",1.7286084701815
2017,42,144,0.28,0.3112,0.0989,0.2969,0.3237,0.0696,0.3007,0.5625,0.0496,0.7014,"NO",1.0371650821089
2017,43,337,0.09,0.1498,0.0644,0.1721,0.1982,0.173,0.2246,0.8244,0.0332,0.3798,"NO",2.42725439354653
2017,44,39,0.0556,0.0571,0.2329,0.2537,0.2632,0.1471,0.0256,0.641,0.0526,0.4615,"NO",0.280898876404494
2017,51,548,0.3985,0.5935,0.1634,0.4673,0.4272,0.0635,0.3205,0.6241,0.064,0.531,"NO",3.94698934024777
2017,52,966,0.1577,0.7119,0.0806,0.5258,0.4296,0.0633,0.2045,0.3468,0.0218,0.6242,"NO",6.95764909248055
2017,53,1247,0.388,0.4127,0.149,0.4331,0.5265,0.0479,0.1279,0.4029,0.0215,0.8244,"NO",8.9815615096514
2017,54,97,0.6463,0.7305,0.4658,0.6351,0.7,0.0833,0.2083,0.6146,0.0162,0.299,"NO",0.698645923365024
2017,61,238,0.6875,0.7282,0.1525,0.6114,0.1519,0.0282,0.1494,0.7342,0.3316,0.2899,"NO",1.71420339959666
2017,62,59,0.68,0.767,0.3474,0.6364,0.4848,0.0312,0.3243,0.8475,0.1818,0.0339,"NO",0.424949582252953
2017,71,541,0.0649,0.142,0.0301,0.128,0.0753,0.0853,0.3736,0.9427,0.072,0.0148,"NO",3.89657159320081
2017,72,376,0.1283,0.1832,0.0811,0.1885,0.1503,0.1672,0.3109,0.9362,0.0424,0.0346,"NO",2.70815326995102
2017,73,27,0.098,0.24,0.0566,0.1373,0.1579,0.1333,0.3684,0.963,0.0769,0.2963,"NO",0.194468452895419
2017,74,259,0.152,0.1876,0.0756,0.1775,0.1301,0.1564,0.4263,0.9846,0.0335,0.0386,"NO",1.86545664073754
2017,75,64,0.2252,0.4257,0.1607,0.301,0.3469,0.2439,0.3208,0.9048,0.0526,0.2188,"NO",0.460962258715068
2017,81,287,0.2922,0.3548,0.2671,0.4138,0.4704,0.1468,0.2847,0.8737,0.0089,0.2509,"NO",2.06712762892538
2017,82,15,0,0,0.0345,0.1034,0.1429,0,0.1333,0.8,0,0.4,"NO",0.108038029386344
2017,83,526,0.2882,0.4082,0.2174,0.4036,0.3785,0.1472,0.1264,0.8688,0.0473,0.0513,"NO",3.78853356381446
2017,91,268,0.1625,0.2104,0.0537,0.1484,0.1364,0.0412,0.0538,0.4142,0.0137,0.75,"NO",1.93027945836935
2017,92,12,0.5,0.4737,0,0.2632,0,0.1111,0.0909,0.75,0.0435,0.25,"NO",0.0864304235090752
2017,93,80,0.2276,0.2429,0.2192,0.3669,0.3117,0.0952,0.2405,0.775,0.0191,0.1125,"NO",0.576202823393835
2017,94,54,0.4483,0.6145,0.1042,0.3095,0.449,0.1667,0.0926,0.4717,0.0196,0.7593,"NO",0.388936905790838
2017,96,40,0.1268,0.2537,0.027,0.1765,0.1176,0.25,0.1579,0.6,0.027,0.175,"NO",0.288101411696917
2018,11,180,0.24,0.3017,0.0687,0.3333,0.0759,0.1111,0.8323,0.9111,0.1779,0.2889,"NO",1.26015121814618
2018,12,333,0.0752,0.1089,0.0232,0.1467,0.0308,0.0857,0.844,0.9429,0.1501,0.3814,"NO",2.33127975357043
2018,13,485,0.1219,0.1715,0.0486,0.2173,0.0729,0.1013,0.9148,0.9423,0.1514,0.3196,"NO",3.39540744889387
2018,14,272,0.2,0.5487,0.0721,0.3972,0.2379,0.0746,0.9404,0.9077,0.1451,0.4338,"NO",1.90422850742089
2018,21,477,0.081,0.1052,0.0307,0.1389,0.0313,0.0974,0.5055,0.9055,0.1406,0.327,"NO",3.33940072808737
2018,22,868,0.4261,0.4701,0.2266,0.477,0.5917,0.1079,0.3745,0.669,0.0658,0.7857,"NO",6.0767292075049
2018,23,1106,0.0442,0.0578,0.0084,0.1705,0.0396,0.0594,0.3355,0.7559,0.1326,0.726,"NO",7.74292915149818
2018,24,714,0.0458,0.0744,0.0224,0.1085,0.0133,0.1014,0.3591,0.881,0.1307,0.5644,"NO",4.99859983197984
2018,25,329,0.0814,0.1063,0.0461,0.1506,0.047,0.1413,0.2919,0.9392,0.1556,0.1793,"NO",2.30327639316718
2018,26,463,0.2632,0.2961,0.083,0.3342,0.1521,0.109,0.3723,0.8004,0.216,0.5529,"NO",3.241388966676
2018,31,634,0.2138,0.2309,0.1382,0.2525,0.202,0.1412,0.4863,0.9132,0.0932,0.1467,"NO",4.43853262391487
2018,32,265,0.1164,0.2668,0.0898,0.2,0.2437,0.0788,0.251,0.6755,0.0356,0.7434,"NO",1.85522262671521
2018,33,988,0.093,0.1204,0.0452,0.1645,0.0915,0.1288,0.3161,0.8734,0.1053,0.4808,"NO",6.91683001960235
2018,34,294,0.3126,0.3517,0.0876,0.4757,0.253,0.0794,0.3246,0.6361,0.0852,0.5816,"NO",2.05824698963876
2018,35,112,0.15,0.1919,0.1089,0.2121,0.1058,0.1687,0.2857,0.8919,0.1455,0.2679,"NO",0.784094091290955
2018,41,221,0.0429,0.0493,0.0094,0.0758,0.0488,0.0862,0.1698,0.6742,0.0773,0.7783,"NO",1.54718566227947
2018,42,187,0.2577,0.3312,0.0867,0.3375,0.3041,0.1141,0.1833,0.5882,0.0447,0.6578,"NO",1.30915709885186
2018,43,347,0.0969,0.1383,0.0748,0.2104,0.1929,0.1127,0.1884,0.8184,0.0312,0.415,"NO",2.4292915149818
2018,44,42,0.0864,0.05,0.1852,0.2593,0.1951,0.0556,0.0952,0.4762,0,0.5,"NO",0.294035284234108
2018,51,601,0.3571,0.5676,0.1513,0.4586,0.374,0.0825,0.2717,0.5977,0.0633,0.5324,"NO",4.20750490058807
2018,52,969,0.1791,0.7429,0.0583,0.534,0.4037,0.0587,0.1777,0.3773,0.0391,0.6182,"NO",6.78381405768692
2018,53,1353,0.4404,0.4645,0.163,0.4733,0.5316,0.0402,0.1249,0.4239,0.026,0.8337,"NO",9.47213665639877
2018,54,131,0.6718,0.801,0.5487,0.7286,0.719,0.0865,0.3721,0.6031,0.0281,0.2595,"NO",0.917110053206385
2018,61,200,0.7125,0.7819,0.181,0.6388,0.2267,0.129,0.1875,0.7337,0.2975,0.26,"NO",1.40016802016242
2018,62,75,0.5593,0.678,0.254,0.4561,0.4186,0.0833,0.3191,0.7467,0.1364,0.1467,"NO",0.525063007560907
2018,71,566,0.0598,0.135,0.0357,0.1429,0.0903,0.1359,0.3022,0.9381,0.0766,0.023,"NO",3.96247549705965
2018,72,373,0.1188,0.1641,0.0838,0.2006,0.1854,0.1466,0.2877,0.941,0.0218,0.0429,"NO",2.61131335760291
2018,73,29,0.1373,0.2174,0.0566,0.2174,0.2273,0,0.1667,0.7586,0.1538,0.2759,"NO",0.203024362923551
2018,74,278,0.1218,0.1616,0.092,0.195,0.1212,0.1946,0.3717,0.9495,0.0556,0.036,"NO",1.94623354802576
2018,75,83,0.1972,0.3714,0.1081,0.2296,0.2676,0.1552,0.2973,0.8313,0.0789,0.3133,"NO",0.581069728367404
2018,81,255,0.2978,0.3761,0.2534,0.4258,0.4774,0.1368,0.252,0.8353,0.0161,0.2902,"NO",1.78521422570708
2018,82,15,0.0345,0.1538,0.1034,0.2308,0.2308,0.0909,0.1538,0.8571,0.0714,0.2667,"NO",0.105012601512181
2018,83,487,0.2892,0.3945,0.2707,0.4381,0.3976,0.1275,0.1791,0.8501,0.0502,0.0226,"NO",3.40940912909549
2018,91,296,0.1767,0.2308,0.054,0.1838,0.1524,0.0419,0.0777,0.461,0.0211,0.7635,"NO",2.07224866984038
2018,92,11,0.6842,0.6667,0.0909,0.3636,0.25,0,0.125,0.4545,0.1,0.5455,"NO",0.0770092411089331
2018,93,75,0.2812,0.3386,0.2222,0.4054,0.3676,0.1228,0.2055,0.7067,0.0355,0.1467,"NO",0.525063007560907
2018,94,43,0.4921,0.6066,0.0909,0.2647,0.4865,0.069,0.0465,0.2791,0,0.6512,"NO",0.30103612433492
2018,95,3,0.6667,0,0,0.2,0,0,0,0.3333,0.5,0.6667,"NO",0.0210025203024363
2018,96,64,0.1569,0.38,0.2549,0.2258,0.2909,0.1333,0.1111,0.4062,0,0.2969,"NO",0.448053766451974
2019,11,223,0.23,0.3,0.0735,0.3391,0.0326,0.0759,0.7914,0.87,0.2319,0.2422,"NO",1.56480247000211
2019,12,352,0.0696,0.1135,0.032,0.1877,0.0353,0.1172,0.8567,0.9517,0.1339,0.4091,"NO",2.47000210511543
2019,13,492,0.1302,0.1688,0.0478,0.2216,0.0673,0.1536,0.9135,0.9472,0.1388,0.3089,"NO",3.45238930601361
2019,14,247,0.2297,0.5729,0.0586,0.3915,0.2488,0.1006,0.9439,0.8583,0.1619,0.4211,"NO",1.73321170444179
2019,21,443,0.0845,0.1007,0.0426,0.133,0.0336,0.1167,0.5142,0.9297,0.1056,0.3296,"NO",3.10855378569925
2019,22,938,0.4678,0.5229,0.2353,0.5127,0.625,0.0961,0.3552,0.6553,0.0616,0.8006,"NO",6.58199424601782
2019,23,1033,0.0475,0.0518,0.0099,0.1667,0.0442,0.0524,0.3539,0.773,0.1091,0.7144,"NO",7.24861413234159
2019,24,735,0.062,0.0896,0.0169,0.1308,0.0297,0.1154,0.3683,0.9195,0.1117,0.5347,"NO",5.15753280471546
2019,25,322,0.0808,0.0869,0.0461,0.1069,0.0289,0.1049,0.3131,0.9348,0.175,0.2422,"NO",2.25949056206582
2019,26,448,0.2232,0.2594,0.088,0.2879,0.12,0.0762,0.3197,0.7928,0.1745,0.5804,"NO",3.14363904287418
2019,31,681,0.2432,0.2654,0.1645,0.2774,0.2481,0.1008,0.534,0.9221,0.0767,0.1615,"NO",4.77861202722616
2019,32,272,0.1824,0.3077,0.1187,0.2539,0.2988,0.0962,0.2682,0.7537,0.0492,0.7353,"NO",1.90863799031647
2019,33,949,0.1042,0.1343,0.0445,0.1567,0.0793,0.1276,0.2854,0.8724,0.1036,0.5068,"NO",6.65918181180268
2019,34,309,0.2988,0.3563,0.0896,0.4428,0.25,0.0769,0.3442,0.6343,0.0667,0.5469,"NO",2.16826889341099
2019,35,97,0.1771,0.1908,0.0769,0.2,0.1196,0.1098,0.2872,0.866,0.123,0.1959,"NO",0.680653989193741
2019,41,239,0.0685,0.0926,0.0132,0.0905,0.0746,0.0711,0.1702,0.6318,0.0776,0.795,"NO",1.6770752929619
2019,42,167,0.3137,0.3652,0.127,0.3172,0.2715,0.0863,0.2298,0.5723,0.0252,0.6347,"NO",1.17184758964283
2019,43,364,0.0871,0.1307,0.0641,0.1687,0.1657,0.1145,0.2044,0.8352,0.0534,0.456,"NO",2.55420672233527
